Client_ID,Name,Age,Gender,City,Zone,Fashion_Wallet,Tier,LTV_Potential,Purchase_Motivation,Preferred_Channel,Return_Risk_Prob,Social_Influence_Score,Price_Sensitivity,Preferred_Hardware,Preferred_Material,Preferred_Size,Brand_Affinity,Sociological_Profile,Email,Current_Budget,Purchases_Count
CL-698879,Úrsula Mayoral Cortes,53,F,Marbella,Puerto Banús,5613,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,52,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Versace | Fendi,Global_Jetset,úrsula.mayoral@gmail.com,372,0
CL-201788,Epifanio Cisneros Ferreras,40,M,Marbella,Puerto Banús,3662,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,46,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Hublot | Versace,Global_Jetset,epifanio.cisneros@gmail.com,3662,0
CL-226159,Socorro Tormo Gálvez,45,F,Palma,Son Vida,36117,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,56,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Fendi,Global_Jetset,socorro.tormo@gmail.com,23962,0
CL-922739,Catalina Salgado Bonet,34,F,Palma,Son Vida,7677,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,75,Baja (Precio Completo),Oro,Metálico,Mini,Fendi | Dolce & Gabbana,Global_Jetset,catalina.salgado@gmail.com,981,0
CL-575899,Maricela Palacio Hernández,49,F,Palma,Son Vida,5793,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,53,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Dolce & Gabbana | Versace,Global_Jetset,maricela.palacio@gmail.com,5793,0
CL-164670,Manu Castrillo Artigas,59,F,Alcobendas,La Moraleja,6308,VIC (Top 1%),Muy Alto,Acceso al Lujo (Entry),E-Commerce,0.15,13,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Hermès | Cartier,Elite,manu.castrillo@gmail.com,2539,0
CL-592791,Nerea Rosell Pinedo,24,F,Alcorcón,Las Retamas,3914,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,37,Alta (Cazador de Ofertas),Oro (Flashy),Coated Canvas,Small,YSL | Louis Vuitton (Monogram),Aspirational,nerea.rosell@gmail.com,298,0
CL-380509,Leticia Perelló Ferreras,71,F,Alcobendas,La Moraleja,35561,VIC (Top 1%),Muy Alto,Acceso al Lujo (Entry),E-Commerce,0.15,30,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Chanel | Hermès,Elite,leticia.perelló@gmail.com,609,0
CL-247766,Anselma Grande Seguí,38,F,Ourense,Centro,4339,Estándar (Ocasional),Bajo,Acceso al Lujo (Entry),Busca Chollos,0.15,44,Alta (Cazador de Ofertas),Oro,Canvas,Small/Medium,Louis Vuitton,Old_Money_Conservative,anselma.grande@gmail.com,955,0
CL-677990,Abigaíl Atienza Piñol,34,F,Marbella,Puerto Banús,23789,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,68,Baja (Precio Completo),Oro,Metálico,Mini,Dolce & Gabbana | Fendi,Global_Jetset,abigaíl.atienza@gmail.com,7382,0
CL-563217,Benita Perales Sans,39,F,Marbella,Puerto Banús,149947,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,88,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Hublot | Dolce & Gabbana,Global_Jetset,benita.perales@gmail.com,149947,0
CL-737077,Gilberto Chaparro Priego,49,M,Palma,Son Vida,8647,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,57,Baja (Precio Completo),Oro,Metálico,Mini,Versace | Dolce & Gabbana,Global_Jetset,gilberto.chaparro@gmail.com,8647,0
CL-182155,Berta Francisco Bartolomé,29,F,Oleiros,Icaria (Inditex),8243,VIP Platinum (Alto Valor),Alto,Tendencia y Estatus,WhatsApp Business,0.25,53,Media (Busca Valor),Paladio (PHW),Piel Brillante,Large/Tote,Prada | Miu Miu,Fashion_Exec,berta.francisco@gmail.com,1688,0
CL-912804,Palmira Camps Quintana,59,F,Madrid,Salamanca,4779,Gold (Recurrente),Medio,Inversión / Coleccionismo,Boutique Privada,0.05,49,Baja (Precio Completo),Oro (GHW),Exótico (Cocodrilo/Avestruz),Mini/Small,Dior | Hermès,Aristocracy,palmira.camps@gmail.com,588,0
CL-107045,Flor Mármol Sureda,53,F,Barcelona,Sarrià,170514,Gold (Recurrente),Medio,Calidad y Atemporalidad,Boutique Física,0.05,28,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Louis Vuitton,Bourgeoisie,flor.mármol@gmail.com,150566,0
CL-862916,Ricarda López Alegria,53,F,Marbella,Puerto Banús,7887,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,39,Baja (Precio Completo),Oro,Metálico,Mini,Fendi | Dolce & Gabbana,Global_Jetset,ricarda.lópez@gmail.com,250,0
CL-886026,Ani Bermejo Padilla,53,F,Marbella,Puerto Banús,4542,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,43,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Fendi | Versace,Global_Jetset,ani.bermejo@gmail.com,2148,0
CL-270881,Evangelina Rosell Sevilla,59,F,Marbella,Puerto Banús,6092,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,43,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Dolce & Gabbana | Versace,Global_Jetset,evangelina.rosell@gmail.com,6092,0
CL-497900,Clotilde Mata Calzada,59,F,Palma,Son Vida,6241,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,34,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Versace,Global_Jetset,clotilde.mata@gmail.com,6241,0
CL-139043,Candelaria Conde Alcázar,42,F,Palma,Son Vida,4314,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,60,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Versace,Global_Jetset,candelaria.conde@gmail.com,4314,0
CL-654542,Renata Carrión Tovar,60,F,Alcobendas,La Moraleja,5754,VIC (Top 1%),Muy Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,48,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Hermès | Chanel,Elite,renata.carrión@gmail.com,2287,0
CL-479390,Anita Catalán Herrera,60,F,Oviedo,Uría,28932,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,11,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Louis Vuitton,Old_Money_Conservative,anita.catalán@gmail.com,20748,0
CL-191233,Celestino Roselló Hervia,58,M,Alcobendas,La Moraleja,4646,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,43,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Chanel | Cartier,Elite,celestino.roselló@gmail.com,117,0
CL-800151,Amelia Tormo Morillo,60,F,Palma,Son Vida,35220,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,52,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Versace | Fendi,Global_Jetset,amelia.tormo@gmail.com,26364,0
CL-559255,Mateo Guillen Feijoo,36,M,Marbella,Puerto Banús,3690,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,97,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Fendi | Dolce & Gabbana,Global_Jetset,mateo.guillen@gmail.com,517,0
CL-478825,Gertrudis Gomis Beltran,59,F,Palma,Son Vida,7487,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,58,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Fendi | Versace,Global_Jetset,gertrudis.gomis@gmail.com,4376,0
CL-529762,María Luisa Pallarès Salazar,31,F,Marbella,Puerto Banús,35383,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,67,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Dolce & Gabbana,Global_Jetset,maría luisa.pallarès@gmail.com,35383,0
CL-511778,Nicolasa Barriga Andreu,56,F,Marbella,Puerto Banús,5242,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,33,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Dolce & Gabbana | Hublot,Global_Jetset,nicolasa.barriga@gmail.com,5242,0
CL-460009,Poncio Balaguer Gómez,42,M,Marbella,Puerto Banús,3570,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,69,Baja (Precio Completo),Oro,Metálico,Mini,Fendi | Versace,Global_Jetset,poncio.balaguer@gmail.com,752,0
CL-404577,Julieta Bernat Llamas,36,F,Valencia,Pla del Remei,6596,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,40,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Louis Vuitton,Urban_Sophisticated,julieta.bernat@gmail.com,795,0
CL-729227,Ágata Leon Solano,56,F,Madrid,Salamanca,5033,VIP Platinum (Alto Valor),Alto,Inversión / Coleccionismo,Personal Shopper,0.05,36,Baja (Precio Completo),Oro Rosa,Exótico (Cocodrilo/Avestruz),Mini/Small,Loewe | Hermès,Aristocracy,ágata.leon@gmail.com,770,0
CL-305179,Martirio Ribes Verdugo,40,F,Marbella,Puerto Banús,21072,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,65,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Dolce & Gabbana | Versace,Global_Jetset,martirio.ribes@gmail.com,21072,0
CL-609384,Lorenza Perales Bejarano,74,F,Alcobendas,La Moraleja,7176,VIC (Top 1%),Muy Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,25,Baja (Precio Completo),Oro,Canvas,Small/Medium,Cartier | Hermès,Elite,lorenza.perales@gmail.com,410,0
CL-167200,Obdulia Capdevila Rosell,37,F,Palma,Son Vida,38776,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,82,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Dolce & Gabbana,Global_Jetset,obdulia.capdevila@gmail.com,38776,0
CL-408099,Josefina Porras Rosselló,43,F,Ourense,Centro,7913,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,16,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Louis Vuitton,Old_Money_Conservative,josefina.porras@gmail.com,1536,0
CL-980024,Mario Palmer Quirós,61,M,Barcelona,Sarrià,3543,Gold (Recurrente),Medio,Calidad y Atemporalidad,Teléfono Privado,0.05,48,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Louis Vuitton,Bourgeoisie,mario.palmer@gmail.com,2069,0
CL-358726,Sosimo Duran Cazorla,30,M,Marbella,Puerto Banús,20712,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,81,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Fendi | Dolce & Gabbana,Global_Jetset,sosimo.duran@gmail.com,12710,0
CL-720541,Dora Ocaña Alberola,34,F,Oleiros,Icaria (Inditex),4537,VIP Platinum (Alto Valor),Alto,Tendencia y Estatus,WhatsApp Business,0.25,62,Media (Busca Valor),So Black,Epsom,Large/Tote,Prada | Saint Laurent,Fashion_Exec,dora.ocaña@gmail.com,767,0
CL-374359,Martirio Fuertes Perera,45,F,Valencia,Pla del Remei,4470,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,45,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Louis Vuitton,Urban_Sophisticated,martirio.fuertes@gmail.com,1208,0
CL-812841,Roberta Casas Valenzuela,51,F,Alcobendas,La Moraleja,6532,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),E-Commerce,0.15,31,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Hermès | Cartier,Elite,roberta.casas@gmail.com,1088,0
CL-825811,Ángela Villegas Piña,60,F,Alcobendas,La Moraleja,98514,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,22,Baja (Precio Completo),Oro,Canvas,Small/Medium,Hermès | Cartier,Elite,ángela.villegas@gmail.com,6929,0
CL-359862,Judith Díaz Fajardo,57,F,Alcobendas,La Moraleja,24118,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,50,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Hermès | Chanel,Elite,judith.díaz@gmail.com,323,0
CL-576137,Sandra Morales Tamarit,34,F,Marbella,Puerto Banús,18149,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,83,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Dolce & Gabbana | Fendi,Global_Jetset,sandra.morales@gmail.com,10958,0
CL-703323,Esther Agustín Aragón,51,F,Alcobendas,La Moraleja,6313,VIC (Top 1%),Muy Alto,Acceso al Lujo (Entry),E-Commerce,0.15,39,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Cartier | Chanel,Elite,esther.agustín@gmail.com,276,0
CL-617413,Perlita Otero Jerez,54,F,Marbella,Puerto Banús,7448,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,39,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Dolce & Gabbana,Global_Jetset,perlita.otero@gmail.com,7448,0
CL-210255,Mercedes Cañete Pujol,55,F,Marbella,Puerto Banús,62357,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,34,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Fendi | Hublot,Global_Jetset,mercedes.cañete@gmail.com,48111,0
CL-882544,Paulina Tomas Pomares,64,F,Madrid,Salamanca,3804,Gold (Recurrente),Medio,Inversión / Coleccionismo,Personal Shopper,0.05,49,Baja (Precio Completo),Oro (GHW),Box Leather,Mini/Small,Hermès | Dior,Aristocracy,paulina.tomas@gmail.com,1003,0
CL-426623,Sancho Jerez Márquez,34,M,Oviedo,Uría,7304,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,29,Baja (Precio Completo),Paladio (PHW),Canvas,Small/Medium,Louis Vuitton,Old_Money_Conservative,sancho.jerez@gmail.com,498,0
CL-613828,Elisabet Casanovas Cortes,70,F,Madrid,Salamanca,4141,VIP Platinum (Alto Valor),Alto,Inversión / Coleccionismo,Personal Shopper,0.05,24,Baja (Precio Completo),Oro (GHW),Box Leather,Mini/Small,Hermès | Loewe,Aristocracy,elisabet.casanovas@gmail.com,200,0
CL-387725,Noé Plana Carrión,53,M,Oviedo,Uría,188349,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,41,Baja (Precio Completo),Oro,Canvas,Small/Medium,Louis Vuitton,Old_Money_Conservative,noé.plana@gmail.com,158647,0
CL-196637,Amada Vilaplana Ríos,56,F,Palma,Son Vida,7033,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,61,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Hublot | Versace,Global_Jetset,amada.vilaplana@gmail.com,7033,0
CL-412734,Custodio Almansa Santana,57,M,Palma,Son Vida,6688,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,54,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Dolce & Gabbana | Hublot,Global_Jetset,custodio.almansa@gmail.com,6688,0
CL-521177,Osvaldo Ureña Niño,57,M,Palma,Son Vida,4035,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,66,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Dolce & Gabbana | Fendi,Global_Jetset,osvaldo.ureña@gmail.com,921,0
CL-464051,Eulalia Mercader Izaguirre,58,F,Alcobendas,La Moraleja,5097,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,26,Baja (Precio Completo),Oro,Canvas,Small/Medium,Hermès | Chanel,Elite,eulalia.mercader@gmail.com,613,0
CL-139259,Manuelita Madrigal Corbacho,52,F,Marbella,Puerto Banús,4846,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,34,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Dolce & Gabbana | Versace,Global_Jetset,manuelita.madrigal@gmail.com,4846,0
CL-433649,Aurelia Isern Ferrer,54,F,Marbella,Puerto Banús,5571,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,64,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Hublot | Dolce & Gabbana,Global_Jetset,aurelia.isern@gmail.com,5571,0
CL-251538,Judith Prat Manso,58,F,Palma,Son Vida,5330,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,65,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Hublot | Versace,Global_Jetset,judith.prat@gmail.com,5330,0
CL-858476,Nerea Asensio Morera,26,F,Oleiros,Icaria (Inditex),3673,Gold (Recurrente),Medio,Tendencia y Estatus,WhatsApp Business,0.25,33,Media (Busca Valor),Paladio (PHW),Piel Brillante,Large/Tote,Balenciaga | Miu Miu,Fashion_Exec,nerea.asensio@gmail.com,3673,0
CL-846094,Isa Murcia Heredia,65,F,Alcobendas,La Moraleja,24088,VIC (Top 1%),Muy Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,43,Baja (Precio Completo),Oro,Canvas,Small/Medium,Chanel | Cartier,Elite,isa.murcia@gmail.com,2840,0
CL-848113,Socorro Rocamora Serra,55,F,Marbella,Puerto Banús,4415,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,49,Baja (Precio Completo),Oro,Metálico,Mini,Dolce & Gabbana | Fendi,Global_Jetset,socorro.rocamora@gmail.com,1597,0
CL-962070,Benigna Miralles Pascual,34,F,Palma,Son Vida,36338,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,87,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Fendi | Hublot,Global_Jetset,benigna.miralles@gmail.com,25359,0
CL-285174,Félix Mosquera Roma,58,M,Palma,Son Vida,37664,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,60,Baja (Precio Completo),Oro,Metálico,Mini,Dolce & Gabbana | Versace,Global_Jetset,félix.mosquera@gmail.com,37664,0
CL-778667,Fabiana Pizarro Mayoral,49,F,Marbella,Puerto Banús,7806,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,69,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Hublot | Fendi,Global_Jetset,fabiana.pizarro@gmail.com,3412,0
CL-763302,Marcelino Tejera Oliva,31,M,Oleiros,Icaria (Inditex),8673,VIP Platinum (Alto Valor),Alto,Tendencia y Estatus,WhatsApp Business,0.25,74,Media (Busca Valor),So Black,Piel Brillante,Large/Tote,Balenciaga | Prada,Fashion_Exec,marcelino.tejera@gmail.com,386,0
CL-428578,Natividad Conde Benito,52,F,Marbella,Puerto Banús,3651,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,31,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Versace | Dolce & Gabbana,Global_Jetset,natividad.conde@gmail.com,3651,0
CL-212984,Inés Tirado Boix,57,F,Palma,Son Vida,6428,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,59,Baja (Precio Completo),Oro,Metálico,Mini,Versace | Dolce & Gabbana,Global_Jetset,inés.tirado@gmail.com,6428,0
CL-582596,Maricela Ortuño Robles,52,F,Marbella,Puerto Banús,31531,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,60,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Versace | Hublot,Global_Jetset,maricela.ortuño@gmail.com,31531,0
CL-415139,Lisandro Perales Huertas,51,M,Marbella,Puerto Banús,8832,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,59,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Fendi | Dolce & Gabbana,Global_Jetset,lisandro.perales@gmail.com,4456,0
CL-558804,Otilia Carbajo Perea,59,F,Marbella,Puerto Banús,21283,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,30,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Versace | Dolce & Gabbana,Global_Jetset,otilia.carbajo@gmail.com,21283,0
CL-491248,Victor Manuel Mas Ugarte,61,M,Barcelona,Sarrià,5413,Gold (Recurrente),Medio,Calidad y Atemporalidad,Boutique Física,0.05,44,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Louis Vuitton,Bourgeoisie,victor manuel.mas@gmail.com,595,0
CL-764894,Rosa Cobo Pedrosa,57,F,Palma,Son Vida,5605,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,47,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Dolce & Gabbana,Global_Jetset,rosa.cobo@gmail.com,5605,0
CL-301140,Mamen Soler Valverde,74,F,Alcobendas,La Moraleja,8219,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),E-Commerce,0.15,32,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Hermès | Cartier,Elite,mamen.soler@gmail.com,311,0
CL-896254,Octavia Espejo Mayo,44,F,Palma,Son Vida,6718,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,51,Baja (Precio Completo),Diamantes/Incrustaciones,Exótico Brillante,Mini,Dolce & Gabbana | Versace,Global_Jetset,octavia.espejo@gmail.com,6718,0
CL-844256,Liliana Tenorio Torres,54,F,Marbella,Puerto Banús,7116,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,37,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Hublot | Fendi,Global_Jetset,liliana.tenorio@gmail.com,485,0
CL-880784,Verónica Vázquez Roman,49,F,Palma,Son Vida,6358,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,53,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Dolce & Gabbana | Versace,Global_Jetset,verónica.vázquez@gmail.com,6358,0
CL-577411,Sarita Rios Ródenas,56,F,Murcia,Catedral,23037,Gold (Recurrente),Medio,Acceso al Lujo (Entry),E-Commerce,0.15,48,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Louis Vuitton,Agro_Wealth,sarita.rios@gmail.com,326,0
CL-512143,Charo Fábregas Vallejo,47,F,Palma,Son Vida,39277,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,63,Baja (Precio Completo),Oro,Metálico,Mini,Dolce & Gabbana | Versace,Global_Jetset,charo.fábregas@gmail.com,39277,0
CL-668130,María Dolores Carballo Guijarro,39,F,Marbella,Puerto Banús,4423,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,73,Baja (Precio Completo),Oro,Metálico,Mini,Dolce & Gabbana | Hublot,Global_Jetset,maría dolores.carballo@gmail.com,4423,0
CL-706806,Bienvenida Gomis Morera,24,F,Oleiros,Icaria (Inditex),22126,VIP Platinum (Alto Valor),Alto,Tendencia y Estatus,E-Commerce,0.25,43,Media (Busca Valor),Paladio (PHW),Epsom,Large/Tote,Miu Miu | Balenciaga,Fashion_Exec,bienvenida.gomis@gmail.com,22126,0
CL-324941,Evelia Jaén Ibañez,69,F,Alcobendas,La Moraleja,7292,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),E-Commerce,0.15,40,Baja (Precio Completo),Paladio (PHW),Grained Calf,Small/Medium,Cartier | Chanel,Elite,evelia.jaén@gmail.com,2608,0
CL-108636,Tere Roman Oller,38,F,Marbella,Puerto Banús,4894,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,67,Baja (Precio Completo),Oro,Exótico Brillante,Mini,Versace | Hublot,Global_Jetset,tere.roman@gmail.com,4894,0
CL-694784,Raquel Rosales Herrero,36,F,Palma,Son Vida,7417,VIP Platinum (Alto Valor),Alto,Exclusividad / Visibilidad,WhatsApp VIP,0.05,72,Baja (Precio Completo),Oro,Metálico,Mini,Fendi | Versace,Global_Jetset,raquel.rosales@gmail.com,1347,0
CL-113665,Viviana Herrera Velázquez,33,F,Altea,Altea Hills,16067,Gold (Recurrente),Medio,Acceso al Lujo (Entry),Busca Chollos,0.15,33,Baja (Precio Completo),Oro,Canvas,Small/Medium,Louis Vuitton,Expat_Wealth,viviana.herrera@gmail.com,13760,0
CL-224714,Mayte Delgado Hervia,58,F,Alcobendas,La Moraleja,4637,VIP Platinum (Alto Valor),Alto,Acceso al Lujo (Entry),Busca Chollos,0.15,26,Baja (Precio Completo),Oro,Grained Calf,Small/Medium,Chanel | Cartier,Elite,mayte.delgado@gmail.com,1699,0
CL-661066,Íngrid Bastida Morcillo,39,F,Palma,Son Vida,5577,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,60,Baja (Precio Completo),Oro,Metálico,Mini,Hublot | Dolce & Gabbana,Global_Jetset,íngrid.bastida@gmail.com,5577,0
CL-591958,Íñigo Isern Águila,42,M,Marbella,Puerto Banús,3515,VIC (Top 1%),Muy Alto,Exclusividad / Visibilidad,Personal Shopper,0.05,41,Baja (Precio Completo),Diamantes/Incrustaciones,Metálico,Mini,Dolce & Gabbana | Fendi,Global_Jetset,íñigo.isern@gmail.com,580,0
